node,betweenness,closeness,eigenvector
1378,3.3400124196166633e-06,0.3700186962105481,0.006206824349972356
3811,0.0014804327054407946,0.4471954098556615,0.0390759691673603
462,1.0906360711968946e-06,0.3810578628013861,0.008850517463210696
3837,8.440643720877569e-06,0.33335250300615327,0.0013242113352501844
92,2.9071652077268246e-06,0.3617250770920927,0.005265571332128039
2275,2.702992422429459e-05,0.3709957570734837,0.006385290419567041
3840,3.162916636517648e-05,0.3897634928262219,0.009465188890061082
3847,0.0004647680234030117,0.4133732578814621,0.0182961583418525
3859,0.000226436349798532,0.4040721847469274,0.014885107034084568
1724,9.878552615654462e-06,0.38811678323677085,0.008673463108926043
3874,0.0004063266894991026,0.3929698394272932,0.013678847161345091
32,2.687706693642977e-05,0.3679665204189012,0.006374180121398305
1184,3.6128308722370715e-06,0.3457542970525605,0.002305918167019983
3882,1.2294926682358279e-06,0.36210895755595635,0.0031639643391644617
1161,4.5105892237998405e-06,0.3716307272505194,0.0059449600059792536
3885,4.904207243605024e-06,0.3593306279583403,0.003876144885481998
35833,0.0005887482056663202,0.412160601214683,0.018047891916451706
956,0.00039722229350033485,0.3968877839878843,0.011678232560924769
3888,2.8958630378816535e-06,0.3476667662356751,0.002991907056508744
3897,1.8280557205580678e-05,0.3590065660662991,0.003489969703863125
916,0.00011947685099673476,0.3876128990650905,0.009767586508279542
3901,0.0011393956607152291,0.41654528846164773,0.024228664714693014
3898,1.1381745299929386e-05,0.3740167059253191,0.005638859148719606
3902,0.0008366393001108781,0.421395674671681,0.019856055351544617
2300,1.467306478623635e-05,0.36481910555049457,0.004954051182631705
3909,0.00046072091787102254,0.3925822952069507,0.009772394326503965
3919,1.156160940392604e-05,0.37525069662829347,0.006206774407454192
40,1.6155837029852988e-06,0.3577161425848567,0.004336000017244812
3922,3.1501338531148415e-05,0.41344481288542284,0.01715773817614441
3927,0.0026567674858762593,0.41423355602481576,0.022878058640460053
801,0.0003973784755678634,0.3862964069285279,0.008206006443341341
2555,5.850931089065316e-05,0.3868595212243421,0.008647201411936496
3931,0.0001828438510837655,0.41387466366991643,0.020273160061445417
351,1.849839480634456e-05,0.39459287692699285,0.012093570144515038
1546,6.311047493236532e-05,0.3781020554122349,0.00857159998141384
3948,0.008183447479949304,0.4622548256317182,0.04551901457604833
3960,4.783986921832999e-05,0.407936922978495,0.01557149368292741
2031,5.9869134774696346e-05,0.41031965023863387,0.01587893941622638
3958,0.0002617482891699716,0.45039990270395774,0.03487194200956852
3465,7.132110833356018e-06,0.4049628151982177,0.01243797382712422
3969,0.00138296280798307,0.4674110927669448,0.04725174592067064
1590,0.0004906517093803812,0.41610987526813376,0.01910212566187381
3977,2.9678474374092336e-06,0.3722098619353417,0.005507384582869726
3560,1.335257617780262e-05,0.3442592510866371,0.002017396651149638
3380,0.000680170305451764,0.436011442869494,0.02633135945993122
2383,0.0005484702526388443,0.3740752833264037,0.0058810178763343
919,2.3098880408389128e-05,0.3753686443562923,0.0065572308576256465
3736,0.00010507576976554721,0.39309919092150886,0.01195318882593729
3737,1.612297739074721e-05,0.3788216786739236,0.0075795002689249
2386,0.00038777799540014226,0.4233375902231634,0.02058522074796452
3992,0.002526902841616663,0.46333087954201513,0.049302380498211854
3993,0.0040987384599693475,0.4736209962401523,0.05521000453852768
3995,0.0004879975951182605,0.4030493898142234,0.01806559208662326
4002,9.14369974882539e-05,0.4256006208195096,0.024682415831841557
625,2.544272557614638e-06,0.34665757388085455,0.0025185089284397205
4008,0.005228051910589404,0.46288191551145114,0.052078278182219925
3959,0.0004530420657044549,0.41123806543372726,0.016811786968743796
4011,2.146433460619842e-06,0.37649285687879697,0.009831361857699969
3318,8.053598132330771e-06,0.3864839294561631,0.009975328526959423
3635,0.0006228116356139866,0.44059595721067846,0.030518664849550032
401,1.2831104470330766e-05,0.38982710691024774,0.01036626934311023
4040,0.0016038765502838003,0.46082783793924137,0.04425329760010826
2158,1.953019162680588e-05,0.3555859288430978,0.0034288686209941167
4042,0.0013679728076709588,0.4437062389075029,0.034498487028444186
745,0.0005521090456219462,0.39459287692699285,0.011506560862248749
3816,1.8790784040545434e-05,0.39629511930298456,0.011287905155397899
4045,2.005252311022276e-06,0.33640432169564616,0.0013044753022330908
4048,9.81587019598577e-06,0.39537670651201584,0.010988737399446964
1056,0.0007356813637228191,0.42965833495936107,0.02139611306711078
840,0.00011725900753079933,0.3930345045316913,0.010431249927758955
288,9.742847379863593e-06,0.3921311252732044,0.011713404895106458
430,0.0009819903475305012,0.45244756280338855,0.03464779456409473
2233,0.00463860611755744,0.47903543602869797,0.06492244983945278
4061,2.7762911066841015e-05,0.37667097997777765,0.0069000345702384105
361,4.139275538454602e-06,0.3958353801854637,0.01188288624840256
4069,4.945232016219426e-05,0.3680799328153934,0.003907381824520213
4053,0.0006049445142919629,0.41473705227280566,0.016985300848994397
4035,2.3299851991576463e-05,0.3627689374299951,0.0037248984488300763
2004,3.6653985415012447e-06,0.32912645501434307,0.0010741299099361
4085,8.746836913680107e-05,0.3960322805569703,0.012300683506845283
4086,0.00015327527644683276,0.4180032698703339,0.0189136508389427
4096,0.0003314115761117312,0.4250704189427101,0.02137457284322005
398,0.0003991512388923933,0.4534783907421849,0.03665417184122917
4102,4.2526246990908134e-06,0.37613711559670676,0.006322285003344886
1874,4.728774232443414e-06,0.38799068941505654,0.009942919716887658
4111,3.137518265178122e-05,0.4059263569067111,0.014490007511331147
1084,3.2841002911912778e-06,0.35728806043965416,0.004019042403268449
2597,4.649651406878769e-06,0.39040056947353513,0.010831327153353512
4118,8.70520691787074e-05,0.3978132385141719,0.01183485452837283
1921,1.242173786183646e-05,0.3518666299409381,0.003372326672508286
4117,2.598797228226098e-05,0.3511940426465355,0.0036453378953822573
3822,7.166224544909606e-06,0.3440113328588633,0.0026519469484470085
602,3.9148065061872365e-05,0.3456542234499404,0.0028127779674802546
4144,0.006300393313532689,0.45091007816482687,0.04323563469716825
4149,0.0002967845196219254,0.3913600989741255,0.011072043274897827
818,6.613283001119029e-06,0.366723581151403,0.004173417788934449
4133,2.144197958165578e-05,0.3834436802117656,0.007555665949475988
4520,2.076146151563701e-06,0.399543439953009,0.014698167641354605
2305,1.4856897548236593e-05,0.38786467749903997,0.0078071474147572515
4170,2.3342903203582405e-05,0.3740167059253191,0.006571027382568173
4176,5.457975065224655e-06,0.3529585760365137,0.003023364346563396
1467,1.2107454878775866e-05,0.3684205898564072,0.005097519106055934
4183,0.00045730218337342157,0.43505841239327653,0.034341022197333836
798,0.00014038000770450176,0.412160601214683,0.0193601948627672
11,1.840993431512116e-05,0.38667163413292666,0.010695122005396145
4155,1.1678434229498556e-06,0.37966470895550597,0.00803667479280814
1822,7.562834640783067e-06,0.381849829582588,0.006862254348515172
1982,1.677605879310231e-05,0.3881798608872238,0.00994606593829908
4198,8.285405182985085e-05,0.3982111844013151,0.013459139872501111
1231,6.422493364051138e-05,0.3912959836237038,0.011913486927760675
4180,4.377395136449766e-05,0.3729072106228084,0.008008440351486856
5787,2.1444751207550824e-06,0.37419249319114645,0.005050800624429582
689,0.0,0.41820213504352605,0.02025331408807038
358,1.2190427757218249e-05,0.35938469516086186,0.0029040099267603854
3923,2.458837426340092e-05,0.34716143663358834,0.002782725294717993
4231,0.014345205347920931,0.4826168284580901,0.0669050025293225
1643,2.247528415301017e-05,0.3953112684606236,0.01015542805414887
4235,4.807801140047121e-06,0.3607416831353403,0.0051587865635667795
100,1.10072728431597e-05,0.36984680768644906,0.005883046522783414
75,0.00010461189108615524,0.40243819444635015,0.014299520412543992
4245,8.751643760384832e-05,0.3928405730327447,0.010172750022662668
4241,3.6864784922969704e-05,0.389191898979809,0.010231363501757622
3937,1.7692758260673253e-06,0.3788216786739236,0.007330486613092937
4248,0.00010266272982284013,0.40427736696667027,0.013773850816035533
4267,7.270705977509227e-06,0.371226404109277,0.005878582606265118
1993,0.0003222362513187422,0.38517508208983836,0.0113052529277839
4078,3.099498435371981e-05,0.42020947995057845,0.02021538515262167
4262,0.00020275354176677496,0.3874242796494871,0.012473475061134472
4275,7.840129663486737e-07,0.3806934466112668,0.007785286129018446
4274,4.113004967899346e-06,0.3672310399814096,0.00399580397237218
4279,7.277303860748115e-06,0.389509243972454,0.009963252486635423
5730,4.388514294036034e-06,0.3827064066718615,0.008033097620294317
3970,5.495275584472628e-06,0.3596011267749304,0.004402718116898113
4291,6.665109741108424e-06,0.3580915568274495,0.003939611225556686
3356,6.30127225922675e-05,0.3966241587577363,0.012477803624567437
4076,1.8173180454020843e-05,0.39491909458318253,0.010561616834883939
1261,1.1021401489544042e-05,0.39974404753792264,0.015300695251229061
4304,0.0002888584100903626,0.39642666955005607,0.01321811036722369
4281,0.0006727425929483791,0.44018995282696055,0.030492433402520974
4036,1.6365228024636343e-05,0.3709957570734837,0.005235785818710292
4325,2.5904857957616953e-05,0.396360883511299,0.01131014286192982
2641,1.7685727129954837e-05,0.3739581468669309,0.0054581216297339835
1123,2.089502412967789e-05,0.358683088157244,0.004442412919590249
1939,0.0004301328635117414,0.390081771033658,0.009482278847495064
4333,0.0007342910035192581,0.42758157609006225,0.028370348382329033
4336,0.00011644509252875468,0.4345834577945939,0.02635374397212682
3759,6.922954089490658e-05,0.3817887922057366,0.008575081023017898
4344,0.00026652243624865574,0.407588853931585,0.01784335701112158
4354,0.0057211101925239176,0.4748450664093614,0.05517588817519318
2362,0.00013773839337843843,0.41466504931234166,0.017575247552385972
3818,0.0004838856775306923,0.44502900764656006,0.034979772666376356
4361,0.00018347970246141755,0.43648952559193854,0.030945913148200343
4194,0.00017681489765970407,0.4020317596430042,0.014135829790772967
4366,8.906061051428513e-05,0.3783416258576094,0.00786397116199664
4362,0.006211275005285099,0.49145487325907156,0.07695714242372285
327,3.833724096171494e-06,0.33903061519362493,0.0014544558423465804
4250,1.0358740826959746e-05,0.36893275935111025,0.0053856744894460904
4384,3.987531136723854e-05,0.3830132591467428,0.0099544918342022
4401,1.0570397874627244e-06,0.36644226511799444,0.004639859809018795
2565,3.0167471184039788e-05,0.37261633136335226,0.0055705300906552695
1186,0.0002091487027302271,0.40779762404628445,0.01808096844715319
4400,6.582669297401667e-05,0.41244529166622135,0.020317505688698778
2481,0.0011076094548692094,0.42154442005631626,0.02485357753347701
4416,5.427279781633807e-05,0.3839367760872991,0.010086550683411862
4398,9.411195503319126e-06,0.3426787208090513,0.0019455345835539875
4087,0.00020865539099046524,0.4364097723440687,0.024632751364151245
4419,1.6277475476451578e-06,0.37419249319114645,0.006352750248775324
111,2.2166315065354642e-05,0.342777078650845,0.0017896303693605469
4437,9.771279579493168e-06,0.40007884154758594,0.013196831015413866
3546,0.0036982906345884034,0.4529623902975703,0.04881026660713303
2318,1.452494945251358e-05,0.35093603938276346,0.0034236950611781446
4466,1.634259964923028e-05,0.3831361379594302,0.010133555308488093
4426,2.54405023471741e-06,0.36785317788989497,0.005765083267896631
3029,1.2467225664029351e-05,0.3737825796618291,0.006680919169775931
428,7.922617663113096e-06,0.33735461638970166,0.0014529143264298107
644,5.476548401311417e-05,0.37714679994301087,0.0071269204306275685
4003,4.849379356789117e-06,0.3352710112351331,0.001380320748690811
4494,8.21241048483921e-06,0.3676267021762487,0.004047511902022142
4020,5.122616077141472e-05,0.3758411776615402,0.006204666322850964
4213,0.005828882064978477,0.4745620274268007,0.062478292066103856
1930,1.691968219693359e-05,0.3688757813187781,0.0059636885559902
6753,0.0005288020011017565,0.3703629530220326,0.007049859822630369
1035,6.600461712261104e-07,0.3506784149227849,0.002017022060489807
4528,0.0016310038546120276,0.45082496867479954,0.04188884594527956
3723,0.00010703883113541777,0.4101082905286896,0.016431640691134414
1179,1.6192516464837843e-05,0.3625486769943971,0.0033313010528915354
4542,5.192706505019281e-05,0.381849829582588,0.007204980191744942
1492,0.00043536987915544306,0.43593186421593133,0.025910000226890974
4558,0.0006057140938563347,0.4362503532491485,0.02653788536154014
109,2.7916398798869695e-05,0.3720938906432603,0.0077901965681902476
2664,5.349396280905845e-07,0.4045512676217968,0.014482878421106911
4556,0.002331223565441853,0.47305816677343787,0.052657107390545264
1619,1.1207931572602376e-05,0.39761456368221876,0.01118349881950612
1171,2.1985407880119284e-05,0.388306077717296,0.009259447173553332
4572,0.000444611424997983,0.406755906682406,0.01352653164370965
4580,0.00022503984709494533,0.3956386755075514,0.011464861137262283
2294,0.0015058844229807575,0.4411656232063332,0.035460925646417264
1688,0.0003060035029444453,0.40710255395246087,0.01398987942236943
4600,0.00034501948583625205,0.41081367114535394,0.018562279552773415
4606,1.5299820077429515e-05,0.4066174130131236,0.013321995951450116
4594,2.4067106110746297e-05,0.3938121490583822,0.009571243857166305
4477,7.1010912641589594e-06,0.3772659428272134,0.006542746118241487
4621,8.391699722511811e-06,0.36984680768644906,0.005914218624170691
2666,4.7321522111106787e-05,0.4191034714930844,0.021860723845890325
4614,4.274433744894681e-05,0.39761456368221876,0.012012456392305077
4622,0.00014179320115081598,0.433164795799617,0.027276369752321578
4639,0.000816969796336909,0.41939783740809267,0.019459846311129115
4649,6.148543166941004e-05,0.3817277743389944,0.009040113408734998
1305,4.979442588840446e-06,0.36757012681426404,0.004597854906212289
4642,0.00014901090469769728,0.4245415364449143,0.023150502277785055
4351,0.0003623686265383555,0.39834401001319014,0.013488328808744256
4659,9.387996216595693e-05,0.37566383832008304,0.007011970252934406
4661,0.0013505775171862883,0.3929051955978102,0.0106547617814788
4653,0.00015659183875682125,0.389509243972454,0.01035482735919417
4500,0.00014048473204805013,0.4014236443763173,0.015472849483577359
4672,2.107348011963435e-05,0.412160601214683,0.017068482871510096
4658,0.0007032439651029724,0.3976807665732747,0.011006245234690229
4619,1.816073251876768e-05,0.38786467749903997,0.00997154628333544
4677,1.447314259151798e-05,0.40427736696667027,0.013341859250748059
4685,2.358794628333271e-05,0.3584139681931404,0.004343445518147189
4673,4.805289631909213e-06,0.3562754600296969,0.003930437433328533
1256,0.00011768596120896427,0.3978132385141719,0.012049463770079106
4706,0.00044793055410562263,0.4295810582804115,0.024982475947643842
4707,0.0006090865906833132,0.42326257027097075,0.025688758589159835
1198,4.2349579445000646e-05,0.3364991101773863,0.0015397905512953428
4676,3.1030929776891916e-06,0.3715151165094242,0.006964399697745699
2628,6.771428651446227e-05,0.36315503786514947,0.004659021228044988
2162,6.830669196692135e-05,0.41109650327695146,0.0162868287805281
4721,0.010920125728385213,0.5087264502745661,0.09748049974109532
4747,1.6704724959384717e-05,0.380572129388,0.0077040713183095435
4753,5.43147395764004e-05,0.3772659428272134,0.007122631781300295
1227,1.2703721040963785e-05,0.3576090259079335,0.004010381311434143
4757,7.650105651297987e-06,0.3062534535246939,0.00042570440502911474
4758,9.381708020037678e-06,0.38081484120521175,0.007050389216498179
4763,1.7219805820169573e-05,0.3870475909964492,0.007777930373151836
2497,5.0993556275129615e-05,0.39557315071863003,0.012928100223589093
4770,0.0,0.3792548633839116,0.00881871790597997
4782,3.6752801418500135e-05,0.4253732295706301,0.026166396865177657
4783,1.4581315695602355e-05,0.3810578628013861,0.008168932906570102
4692,0.00029742489324416577,0.46731964078244725,0.0569182757561531
4794,0.0006365278534201637,0.38099707832813656,0.00810102858167463
4800,0.0005415896252100531,0.41401814595928027,0.01829889573078592
4716,2.5525933520111524e-06,0.33475412530330595,0.0013510134766842553
6986,0.000264647784339649,0.39550764763025137,0.014373685061169452
1400,9.114327830594238e-05,0.3498053140068963,0.003342048545373747
4807,1.8990581265355013e-06,0.3806934466112668,0.007603427400955142
4423,0.0006424360807896691,0.45184840787723946,0.034921318357417894
4821,0.00013451414890992028,0.40544401358667254,0.014416905004365595
4517,1.2132691570989794e-05,0.38387506975877334,0.008297585001232734
2360,5.389698469643003e-06,0.3668362285423265,0.004834126263723048
4832,0.0035847465344474192,0.45133610809506575,0.04081903780525339
1168,0.00024321394935368515,0.388432376652966,0.008779876625894458
4626,4.87505114424101e-06,0.3740752833264037,0.0063843514940874965
1291,0.0002332027473634615,0.41654528846164773,0.0210684388423117
4872,0.0003966805530369032,0.41560304228973166,0.02066050936002696
3569,1.2146935967944491e-05,0.3810578628013861,0.006448535899428173
4890,5.9130629748746434e-05,0.4118052903515669,0.01653386789789543
4863,7.2114727629108065e-06,0.3801481273339309,0.007729192879878407
4854,2.0086445518861807e-05,0.3744858394542314,0.006221018656931402
408,2.981155117302692e-05,0.3621638641454265,0.005020708506376606
4928,2.169798723185397e-05,0.40027998726983205,0.015771818072136106
4923,0.0017348955275766358,0.4547735498932003,0.03487085483070027
4925,0.00013114832080231382,0.4084950716673658,0.015172973411915291
4953,0.00689440507692426,0.46989389809936805,0.05887110537752028
4790,0.0039221681159568285,0.45721108040564473,0.0487412724020712
970,8.178573715941026e-05,0.3455042216171109,0.002328067035097401
4961,0.0022755216721310444,0.4547735498932003,0.03867156239838782
4974,2.9332338717615533e-05,0.4040721847469274,0.011401616155469786
4915,1.4150899091198393e-05,0.37215186725445437,0.005729924130331124
5484,3.614482911209417e-05,0.37840156591240304,0.008190628073011985
5036,1.1291817342042228e-06,0.3623836571141083,0.004068926389580601
4991,0.00019157805529700556,0.4008173660075664,0.01900049162432833
1841,4.469932210289663e-06,0.3966900322270533,0.013054556026134447
5000,0.0002078071777639471,0.3949844028508497,0.010854181043088313
5001,9.418909406699416e-06,0.3626037170243036,0.005193182074399813
5005,1.8402102862153975e-06,0.38729863532334813,0.009417091008166454
4709,5.5145434420946855e-05,0.39110376355642507,0.009007996330746353
4959,0.0003332297537197565,0.3751917505559359,0.00773843158655571
5015,0.00012254997932308946,0.37384108374379216,0.0070269418005046375
2266,2.018822592933257e-05,0.40345788581741354,0.01241392218458986
5010,0.0008475322755363944,0.4141617277681789,0.020376769782665286
5034,0.0005381447848378328,0.42613214701857055,0.02360832678176344
5045,8.050149626828569e-06,0.37042039144526795,0.005448603468949492
4767,0.00046065414989416534,0.3743097765301815,0.007159031742232037
4910,0.00025489564820374593,0.41778392234372713,0.021518845043782146
2055,3.062674878240264e-05,0.3472119034800244,0.0025628592059526497
2206,1.7490483531133278e-05,0.37876160546132065,0.0069847010292886785
4994,1.981571399292347e-05,0.3753096612255009,0.005759764602318468
979,6.185768705640186e-05,0.38554813301680196,0.008618984616350604
2857,2.8859947980746015e-05,0.38874848373032034,0.009710347390493363
5072,0.000996700460162195,0.4097565078125044,0.017022397872963058
3926,5.8902267588654346e-06,0.39116781592516997,0.009102999130323095
5301,0.0029141768338892065,0.46450227227520186,0.049572895330183164
5066,1.6167879305777275e-05,0.3879276732238246,0.007457704253899521
5082,1.3629491660085577e-05,0.3764335199431187,0.007428637435727977
5080,1.0600212636558902e-05,0.3978132385141719,0.012502886564864769
5091,0.0008452047204781397,0.4094755158647502,0.013738170461370333
5002,8.513540300989628e-05,0.3820941743783536,0.0073480850980132675
5093,4.8029534180742905e-06,0.38729863532334813,0.00800117311872517
5147,4.694673269579492e-05,0.388432376652966,0.01014115325926105
5094,0.0029837318496700677,0.46297163869724517,0.05072044031444558
4678,3.5741458256296545e-05,0.326071083145268,0.0007289045378702437
4745,0.00012487872485982132,0.41444919035902966,0.017493062096562925
5101,0.0010787455522424634,0.4153862059198414,0.019184674949951373
5018,2.3022899319720533e-06,0.37372409388813765,0.005149609097742799
3647,1.8267883702151146e-06,0.3769682266475833,0.006289700427798802
4971,5.368369387778283e-05,0.40311741502769416,0.01505557332454288
1649,5.4484691940974235e-06,0.3632102621713941,0.004279583202140067
5136,9.083699020970628e-06,0.3981448048073159,0.012516170917940371
4367,8.62987695119275e-05,0.40054849640098744,0.014475178857956386
1594,4.7965082047143906e-05,0.3772063619771143,0.006390620819683652
1478,0.0005601661782520861,0.3927759717216063,0.010435255535872037
491,1.0359181899628295e-05,0.35511012251547547,0.0034560421681313317
1125,2.4466793517112522e-05,0.3826450951680692,0.008187657388580882
756,2.2680104827669297e-05,0.4102491727995685,0.017043066649074293
961,1.1631780522710542e-05,0.3740752833264037,0.006085393403293925
1474,4.114844255580551e-05,0.40530641168150144,0.015786513222475606
5229,0.0004220971018652587,0.44002776050830655,0.028839313769624012
5181,1.578852415524851e-05,0.3540048442328573,0.002969917867680068
1223,0.0003364808787263004,0.4010865968159677,0.012693637412845554
5175,0.0002900658219595648,0.435613839875814,0.027102449127551033
5124,1.6206098762243833e-05,0.37244202152488504,0.0065575817354109455
2381,4.113366499216798e-05,0.38381338326194564,0.0076806206559347405
5196,2.788773109346463e-06,0.37192006914342696,0.006550509554488368
349,7.73415991390096e-05,0.4028454518534471,0.015333566399062705
5197,5.9597680812309146e-06,0.3703629530220326,0.006265205170316382
2644,1.1548031329186907e-05,0.37966470895550597,0.007149831276889235
5200,1.350930783885357e-06,0.3753096612255009,0.00688848749415902
5199,2.0261967729220954e-05,0.3918094954132362,0.009399117402497909
1197,2.2492316581083804e-05,0.38505089215526167,0.007624901183573869
5231,4.6640669470416745e-06,0.3497028819969382,0.002780382860309811
5223,4.786524479363375e-06,0.3741338790788045,0.0059335452378805964
778,0.00014240869505204373,0.3948538079085945,0.010504480129069581
5251,1.0101470277228321e-05,0.37678982237562514,0.006916632091384397
3521,0.0022891114653358848,0.4250704189427101,0.025220589587929085
3755,1.4903656658999992e-05,0.42484359374583563,0.023349466962889302
5069,1.931454276487027e-05,0.38087556753932195,0.007676333970040322
5267,0.0002849784231077353,0.3817277743389944,0.008133764027345952
1737,0.00010069999262586065,0.4126590677330836,0.016546448027009417
5279,3.7297846533550313e-06,0.38944573357885015,0.00897897437789822
5273,1.2666851031022946e-05,0.3506784149227849,0.0033105612558431974
2147,0.00010296813779582333,0.41734591718313613,0.020160852090291486
5281,0.0001671795858660708,0.35927657702152344,0.00470193140163198
5259,0.00042077155125651517,0.4269700901035195,0.02547377715711101
519,0.0015470638557218703,0.41201840331880074,0.020125284464917497
5304,3.9532438884056166e-05,0.37273262859536327,0.007132812672831904
5309,0.00046615193119522677,0.466225001764413,0.05248422820664474
5316,1.7605736391111315e-06,0.37250010668108047,0.005539033977833746
5323,1.7620813002969418e-05,0.39961028677247584,0.013342503696430003
5312,2.1155517547663447e-05,0.40779762404628445,0.014032282052341137
5337,0.0005614219558382124,0.449467573210216,0.03848723535055773
5340,0.000491464127256605,0.3922599251172751,0.008893550830647672
5365,0.000219150197041238,0.39642666955005607,0.010521933392316106
4399,4.221910367212781e-07,0.3779225765884633,0.007501640849705263
5372,0.00011147577950052641,0.3779225765884633,0.007991140160871088
5373,3.9215060331322996e-05,0.40689449472556866,0.012827235836024197
10696,0.0007691321251238431,0.3987430190382451,0.013295152728736962
807,1.6073555770152986e-06,0.3584139681931404,0.003615494910660649
5395,3.3316653601730792e-06,0.3785215030172881,0.008636644446464748
5407,1.4611813844946981e-05,0.36090521064356124,0.003636017909722112
5274,3.666378256291065e-05,0.4059263569067111,0.014689613552074444
1840,0.00022144140819945501,0.3986764620328973,0.011094187457489052
914,1.729732795799333e-05,0.3959009918844833,0.010005597429057206
5431,1.9696403382028297e-05,0.39927627616835304,0.013229707859424384
3849,2.320061824966896e-05,0.3770277322871488,0.007404262047285843
5292,0.00020493156421437522,0.4399467091617402,0.03329648104421394
3698,0.0002132988464259321,0.36504213419518383,0.00544251622083958
3664,3.9301201514274785e-05,0.3929698394272932,0.011144777650029558
3996,0.003272807149718104,0.4446147959864274,0.032119725055792026
175,9.574368123327307e-05,0.430510217022186,0.026243656095259894
5473,4.485997893317793e-06,0.3633207611863535,0.0052888295269706825
373,1.7551604354832175e-05,0.2989325011313001,0.0002479376468258375
5286,5.938555336092718e-06,0.3624386470469026,0.005222939589108383
5442,0.0008266719706343976,0.4271991922802876,0.023481235853026083
5498,7.571074855252471e-05,0.4022348743750569,0.013763689287295851
5499,1.7864208948279458e-06,0.36063274709936405,0.0030287411386667592
2620,0.0005640421984424349,0.4175648049019384,0.01968340789825808
5371,0.003049019550520026,0.46207596905379916,0.049841318473364725
5534,0.0001312945942271857,0.41017871956707674,0.013957457112525625
4428,0.0023539987524679004,0.4249947836368484,0.02753410003476862
5542,0.00013756930195201576,0.38381338326194564,0.007766615452211091
2310,0.0001431337323294911,0.362824044362614,0.004843535966866774
5572,2.1845891679911262e-05,0.40696382416750515,0.013421353376956588
5575,0.00019163705303630883,0.4107430239104192,0.015641414859836996
2273,0.0006500913159200573,0.41683607051292987,0.022039735159874906
3537,0.0005259175611330578,0.4334005959062036,0.028333455997044385
5378,4.73871006964465e-05,0.39168099115104754,0.011484981682773536
5387,4.9781336093661484e-05,0.39511508420828584,0.010870516526003115
6794,0.013852157208565115,0.47961258715644334,0.06040640477943547
5566,9.644673912331465e-06,0.388621979179806,0.009134066089309497
5609,1.9509142606745646e-05,0.39629511930298456,0.00958853686370058
5628,0.00012246279744019113,0.41473705227280566,0.015691496232261938
1837,2.3242582543765385e-05,0.3953112684606236,0.008871660476442262
5621,2.2618783596083842e-05,0.3939420557544265,0.010607883164434074
5601,2.9634269272400506e-06,0.36128735199502165,0.0038602126831272523
5659,0.0002592696004072793,0.3746620680845628,0.006076538485976181
5585,0.0001196453001437295,0.4087047713961478,0.01472773091499451
1729,4.7630998547805324e-05,0.38673424288197666,0.009373548272698339
5640,4.282816678315542e-06,0.3600347729935315,0.00362054130858644
1328,1.799172605951212e-05,0.3709381400899345,0.005313016424988872
5583,0.0006026936087037712,0.3864839294561631,0.009177548537805108
4054,0.0011744210121327411,0.42567647193710356,0.021886516739596365
1636,3.801981953959762e-05,0.39040056947353513,0.009575192368310361
3945,6.81535240813098e-05,0.41807643690514407,0.018299388577330156
800,1.5763965343045543e-05,0.4088446908659856,0.01683012484765211
5709,6.579351633777252e-06,0.3375453199603007,0.0016408044000575707
5712,0.00017488690231659524,0.42942658828462565,0.021977126425941098
4312,0.0021333397995878882,0.4709129897553406,0.05092182676917666
5627,0.0008426877582874859,0.47063461754464786,0.054485473371701655
5731,3.378302929016592e-06,0.37372409388813765,0.0065733300577479215
5399,1.784710795638928e-06,0.3925177788067523,0.007964899183572212
5740,0.0051517165175867545,0.45808797162237974,0.04465078393446736
5743,0.00044944665402596104,0.42154442005631626,0.01935597973028088
5735,1.565704184260378e-05,0.3645407026921685,0.005214501519688143
345,2.0919429583084817e-05,0.3591145217319332,0.004051605899059016
5744,0.0001064636963305786,0.3919380840234801,0.012581987301967967
5756,0.0005114542405514969,0.46814399922365507,0.05716085795180277
1894,8.102156589532395e-06,0.3735487463307926,0.005165747748523489
5751,5.838185848190395e-05,0.3593306279583403,0.004115884990257269
5761,3.8103962953731535e-05,0.37442713341261763,0.0063017767169777725
5768,2.7942316461758594e-06,0.3679665204189012,0.005862738023728238
5775,1.0698836811028008e-05,0.39027298758808626,0.011917370008840692
6827,0.0001961100263449828,0.3936174495779644,0.010947408734753201
5789,7.464373100637388e-05,0.38240004547535833,0.00736277755996891
5794,8.211653231544716e-06,0.36188949758168,0.003981875573114711
5810,0.0037537120037373357,0.47645535289030283,0.06021227065319341
5822,4.1321412785096765e-06,0.3830132591467428,0.009016035641857413
5801,0.00010054788070388268,0.3813011947699693,0.007999562581525082
5849,9.051582904490905e-05,0.36910379910973384,0.0059335919809187015
36285,6.759678297057117e-05,0.40689449472556866,0.01706114062319062
5860,2.5773975466785545e-05,0.37858150008544744,0.007372532898412362
5732,0.00022144387636482285,0.42658879872103733,0.022718084191318696
5690,0.008538160853823357,0.4865493346993457,0.06926474916706844
5830,2.1386455388783457e-05,0.36437386484196616,0.004356884569612032
5901,1.1828481046639826e-05,0.3598720331533958,0.004501956193545866
5903,0.00029550296245170135,0.40359423522120447,0.01412219683207662
824,0.0008185814794568295,0.41201840331880074,0.017778096167919134
5360,6.838564348111708e-06,0.38449302705072247,0.00885745648272699
4100,3.129243592328157e-05,0.39116781592516997,0.008803066733173427
5869,0.00018944312341318136,0.41851597757825265,0.024162669059322316
